,Administrador,Usuario,mini juego,color presionado,dificultad,Juego,botón correcto,tiempo de interacción,número de interacción,auto push,tiempo de lección,tiempo de sesión
4653,0,0,1,0,0,0,0,10.21629,4.8,0.0,0.0,0.0
4654,0,0,1,0,0,0,0,10.23316,4.8,0.0,0.0,0.0
4655,0,0,1,0,0,0,0,10.59991,4.8,0.0,0.0,0.0
4656,0,0,1,0,0,0,0,10.8497,4.8,0.0,0.0,0.0
4657,0,0,1,0,0,0,0,11.49943,4.8,0.0,0.0,0.0
4658,0,0,1,0,0,0,0,12.54951,4.8,0.0,0.0,0.0
4659,0,0,1,0,0,0,0,12.96635,4.8,0.0,0.0,0.0
4660,0,0,1,0,0,0,0,13.19999,4.8,0.0,0.0,0.0
4661,0,0,1,0,0,0,0,13.21649,4.8,0.0,0.0,0.0
4662,0,0,1,0,0,0,0,13.41623,4.8,0.0,0.0,0.0
4663,0,0,1,0,0,0,0,14.11721,4.8,0.0,0.0,0.0
4664,0,0,1,0,0,0,0,14.51635,4.8,0.0,0.0,0.0
4665,0,0,1,0,0,0,0,17.04999,4.8,0.0,0.0,0.0
4666,0,0,1,0,0,0,0,18.68309,4.8,0.0,0.0,0.0
4667,0,0,1,0,0,0,0,19.00001,4.8,0.0,0.0,0.0
4668,0,0,1,0,0,0,0,19.1331,4.8,0.0,0.0,0.0
4669,0,0,1,0,0,0,0,19.33329,4.8,0.0,0.0,0.0
4670,0,0,1,0,0,0,0,20.98078,4.8,0.0,0.0,0.0
4671,0,0,1,0,0,0,0,21.59737,4.8,0.0,0.0,0.0
4672,0,0,1,0,0,0,0,21.69421,4.8,0.0,0.0,0.0
4673,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4674,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4675,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4676,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4677,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4678,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4679,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4680,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4681,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4682,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4683,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4684,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4685,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4686,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4687,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4688,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4689,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4690,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4691,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4692,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4693,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4694,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4695,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4696,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4697,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4698,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4699,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4700,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4701,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4702,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4703,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4704,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4705,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4706,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4707,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4708,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4709,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4710,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4711,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4712,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4713,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4714,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4715,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4716,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4717,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4718,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4719,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4720,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4721,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4722,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4723,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4724,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4725,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4726,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4727,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4728,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4729,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4730,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4731,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4732,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4733,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4734,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4735,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4736,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4737,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4738,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4739,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4740,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4741,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4742,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4743,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4744,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4745,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4746,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4747,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4748,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4749,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4750,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4751,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4752,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4753,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4754,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4755,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4756,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4757,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4758,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4759,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4760,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4761,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4762,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4763,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4764,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4765,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4766,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4767,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4768,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4769,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4770,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4771,0,0,1,0,0,0,0,4.4,4.8,0.0,0.0,0.0
4772,0,0,1,0,0,0,1,4.4,4.8,0.0,0.0,0.0
4773,0,0,1,4,0,0,2,0.0,0.0,0.0,0.0,0.0
4774,0,0,0,1,1,0,0,3.157897,1.0,0.0,0.0,0.0
4775,0,0,0,1,1,0,0,3.591343,2.0,0.0,0.0,0.0
4776,0,0,0,3,1,0,0,0.08350041,3.0,0.0,0.0,0.0
4777,0,0,0,3,1,0,0,0.8336332,4.0,0.0,0.0,0.0
4778,0,0,0,3,1,0,0,1.216884,5.0,0.0,0.0,0.0
4779,0,0,0,3,1,0,0,1.616627,6.0,0.0,0.0,0.0
4780,0,0,0,3,1,0,0,1.949995,7.0,0.0,0.0,0.0
4781,0,0,0,3,1,0,0,1.949995,8.0,0.0,0.0,0.0
4782,0,0,0,3,1,0,0,2.311686,9.0,0.0,0.0,0.0
4783,0,0,0,3,1,0,0,2.311686,10.0,0.0,0.0,0.0
4784,0,0,0,3,1,0,0,2.68653,11.0,0.0,0.0,0.0
4785,0,0,0,3,1,0,0,2.68653,12.0,0.0,0.0,0.0
4786,0,0,0,3,1,0,0,2.873384,13.0,0.0,0.0,0.0
4787,0,0,0,3,1,0,0,2.890127,14.0,0.0,0.0,0.0
4788,0,0,0,3,1,0,0,3.223405,15.0,0.0,0.0,0.0
4789,0,0,0,3,1,0,0,3.240182,16.0,0.0,0.0,0.0
4790,0,0,0,3,1,0,1,3.552972,17.0,0.0,0.0,0.0
4791,0,0,0,3,1,0,0,3.552972,18.0,0.0,0.0,0.0
4792,0,0,0,3,1,0,0,1.616924,19.0,0.0,0.0,0.0
4793,0,0,0,3,1,0,1,1.966914,4.8,0.0,0.0,0.0
4794,0,0,0,3,1,0,1,1.683667,4.8,0.0,0.0,0.0
4795,0,0,0,1,1,0,0,1.94989,4.8,0.0,0.0,0.0
4796,0,0,0,1,1,0,0,3.383528,4.8,0.0,0.0,0.0
4797,0,0,0,1,1,0,0,3.683555,4.8,0.0,0.0,0.0
4798,0,0,0,1,1,0,0,5.383974,4.8,0.0,0.0,0.0
4799,0,0,0,1,1,0,0,7.667812,4.8,0.0,0.0,0.0
4800,0,0,0,1,1,0,0,8.21726,4.8,0.0,0.0,0.0
4801,0,0,0,2,1,0,0,1.750104,4.8,0.0,0.0,0.0
4802,0,0,0,2,1,0,0,2.166644,4.8,0.0,0.0,0.0
4803,0,0,0,2,1,0,0,2.583569,4.8,0.0,0.0,0.0
4804,0,0,0,2,1,0,0,3.066566,4.8,0.0,0.0,0.0
4805,0,0,0,2,1,0,1,3.317008,4.8,0.0,0.0,0.0
4806,0,0,0,2,1,0,0,0.1999438,4.8,0.0,0.0,0.0
4807,0,0,0,2,1,0,0,2.050176,4.8,0.0,0.0,0.0
4808,0,0,0,2,1,0,0,6.500738,4.8,0.0,0.0,0.0
4809,0,0,0,2,1,0,0,6.884939,4.8,0.0,0.0,0.0
4810,0,0,0,2,1,0,1,8.850384,4.8,0.0,0.0,0.0
4811,0,0,0,4,1,0,2,0.0,0.0,0.0,0.0,0.0
4812,0,0,2,0,1,0,0,0.1348857,1.0,0.0,0.0,0.0
4813,0,0,2,0,1,0,1,0.535076,2.0,0.0,0.0,0.0
4814,0,0,2,3,1,0,0,0.4670367,3.0,0.0,0.0,0.0
4815,0,0,2,3,1,0,0,0.8836054,4.0,0.0,0.0,0.0
4816,0,0,2,3,1,0,0,1.550184,5.0,0.0,0.0,0.0
4817,0,0,2,3,1,0,0,1.566981,6.0,0.0,0.0,0.0
4818,0,0,2,3,1,0,0,2.066819,7.0,0.0,0.0,0.0
4819,0,0,2,3,1,0,0,2.383558,8.0,0.0,0.0,0.0
4820,0,0,2,3,1,0,0,2.700011,9.0,0.0,0.0,0.0
4821,0,0,2,3,1,0,1,2.93363,10.0,0.0,0.0,0.0
4822,0,0,2,2,1,0,1,0.2165238,11.0,0.0,0.0,0.0
4823,0,0,2,2,1,0,0,0.2165238,12.0,0.0,0.0,0.0
4824,0,0,2,2,1,0,1,0.3165104,13.0,0.0,0.0,0.0
4825,0,0,2,1,1,0,0,0.3506393,14.0,0.0,0.0,0.0
4826,0,0,2,1,1,0,0,1.050084,15.0,0.0,0.0,0.0
4827,0,0,2,1,1,0,0,1.433121,16.0,0.0,0.0,0.0
4828,0,0,2,1,1,0,0,1.833639,17.0,0.0,0.0,0.0
4829,0,0,2,1,1,0,0,2.050282,18.0,0.0,0.0,0.0
4830,0,0,2,1,1,0,0,3.308854,19.0,0.0,0.0,0.0
4831,0,0,2,1,1,0,1,3.792113,4.8,0.0,0.0,0.0
4832,0,0,2,4,1,0,2,0.0,0.0,0.0,0.0,0.0
4833,0,0,3,2,1,0,0,0.08371669,1.0,0.0,0.0,0.0
4834,0,0,3,2,1,0,0,0.883398,2.0,0.0,0.0,0.0
4835,0,0,3,2,1,0,0,1.533307,3.0,0.0,0.0,0.0
4836,0,0,3,2,1,0,0,1.883449,4.0,0.0,0.0,0.0
4837,0,0,3,2,1,0,0,2.366976,5.0,0.0,0.0,0.0
4838,0,0,3,2,1,0,0,3.567136,6.0,0.0,0.0,0.0
4839,0,0,3,0,1,0,1,3.583738,7.0,0.0,0.0,0.0
4840,0,0,3,1,1,0,0,3.583738,8.0,0.0,0.0,0.0
4841,0,0,3,1,1,0,0,4.234099,9.0,0.0,0.0,0.0
4842,0,0,3,1,1,0,0,4.717306,10.0,0.0,0.0,0.0
4843,0,0,3,1,1,0,0,5.767629,11.0,0.0,0.0,0.0
4844,0,0,3,2,1,0,0,7.017806,12.0,0.0,0.0,0.0
4845,0,0,3,2,1,0,0,7.350837,13.0,0.0,0.0,0.0
4846,0,0,3,2,1,0,0,0.617267,14.0,0.0,0.0,0.0
4847,0,0,3,2,1,0,0,0.9873259,15.0,0.0,0.0,0.0
4848,0,0,3,0,1,0,1,1.27075,16.0,0.0,0.0,0.0
4849,0,0,3,1,1,0,0,1.27075,17.0,0.0,0.0,0.0
4850,0,0,3,2,1,0,0,1.737046,18.0,0.0,0.0,0.0
4851,0,0,3,2,1,0,0,2.070247,19.0,0.0,0.0,0.0
4852,0,0,3,1,1,0,0,2.087047,4.8,0.0,0.0,0.0
4853,0,0,3,2,1,0,0,2.087047,4.8,0.0,0.0,0.0
4854,0,0,3,2,1,0,0,2.396326,4.8,0.0,0.0,0.0
4855,0,0,3,2,1,0,0,2.713405,4.8,0.0,0.0,0.0
4856,0,0,3,1,1,0,0,3.196232,4.8,0.0,0.0,0.0
4857,0,0,3,2,1,0,0,3.213055,4.8,0.0,0.0,0.0
4858,0,0,3,2,1,0,0,3.997505,4.8,0.0,0.0,0.0
4859,0,0,3,2,1,0,1,0.133816,4.8,0.0,0.0,0.0
4860,0,0,3,2,1,0,0,0.133816,4.8,0.0,0.0,0.0
4861,0,0,3,1,1,0,1,0.100275,4.8,0.0,0.0,0.0
4862,0,0,3,1,1,0,0,0.100275,4.8,0.0,0.0,0.0
4863,0,0,3,1,1,0,0,0.999219,4.8,0.0,0.0,0.0
4864,0,0,3,2,1,0,0,1.316342,4.8,0.0,0.0,0.0
4865,0,0,3,0,1,0,1,1.54954,4.8,0.0,0.0,0.0
4866,0,0,3,1,1,0,0,2.816208,4.8,0.0,0.0,0.0
4867,0,0,3,1,1,0,0,3.650664,4.8,0.0,0.0,0.0
4868,0,0,3,2,1,0,0,3.916507,4.8,0.0,0.0,0.0
4869,0,0,3,4,1,0,2,0.0,0.0,0.0,0.0,0.0
4870,0,0,1,4,1,0,2,0.0,0.0,0.0,0.0,0.0
4871,0,0,9,4,1,0,2,0.0,0.0,0.0,0.0,0.0
4872,0,1,8,3,0,0,1,2.35591,1.0,0.0,0.0,0.0
4873,0,1,8,1,0,0,1,3.166112,2.0,0.0,0.0,0.0
4874,0,1,8,3,0,0,0,2.900334,3.0,0.0,0.0,0.0
4875,0,1,8,3,0,0,0,4.851086,4.0,0.0,0.0,0.0
4876,0,1,8,2,0,0,1,5.217011,5.0,0.0,0.0,0.0
4877,0,1,8,0,0,0,1,12.35076,6.0,0.0,0.0,0.0
4878,0,1,8,4,0,0,2,0.0,0.0,0.0,0.0,0.0
4879,0,1,0,0,0,0,1,1.044995,1.0,0.0,0.0,0.0
4880,0,1,0,3,0,0,1,1.300812,2.0,0.0,0.0,0.0
4881,0,1,0,2,0,0,1,1.650101,3.0,0.0,0.0,0.0
4882,0,1,0,3,0,0,1,0.8997853,4.0,0.0,0.0,0.0
4883,0,1,0,4,0,0,2,0.0,0.0,0.0,0.0,0.0
4884,0,1,2,1,0,0,1,2.18734,1.0,0.0,0.0,0.0
4885,0,1,2,0,0,0,1,0.3669969,2.0,0.0,0.0,0.0
4886,0,1,2,2,0,0,1,1.833339,3.0,0.0,0.0,0.0
4887,0,1,2,0,0,0,0,3.567065,4.0,0.0,0.0,0.0
4888,0,1,2,0,0,0,1,4.116796,5.0,0.0,0.0,0.0
4889,0,1,2,4,0,0,2,0.0,0.0,0.0,0.0,0.0
4890,0,1,3,1,0,0,1,1.283455,1.0,0.0,0.0,0.0
4891,0,1,3,1,0,0,1,1.667662,2.0,0.0,0.0,0.0
4892,0,1,3,1,0,0,1,1.250554,3.0,0.0,0.0,0.0
4893,0,1,3,0,0,0,1,1.466823,4.0,0.0,0.0,0.0
4894,0,1,3,4,0,0,2,0.0,0.0,0.0,0.0,0.0
4895,0,1,1,0,0,0,0,2.650508,1.0,0.0,0.0,0.0
4896,0,1,1,0,0,0,0,3.300476,2.0,0.0,0.0,0.0
4897,0,1,1,0,0,0,0,3.533764,3.0,0.0,0.0,0.0
4898,0,1,1,0,0,0,0,4.350594,4.0,0.0,0.0,0.0
4899,0,1,1,0,0,0,0,5.167323,5.0,0.0,0.0,0.0
4900,0,1,1,0,0,0,1,10.83426,6.0,0.0,0.0,0.0
4901,0,1,1,0,0,0,1,1.333627,7.0,0.0,0.0,0.0
4902,0,1,1,3,0,0,1,3.816667,8.0,0.0,0.0,0.0
4903,0,1,1,2,0,0,1,4.583715,9.0,0.0,0.0,0.0
4904,0,1,1,4,0,0,2,0.0,0.0,0.0,0.0,0.0
4905,0,1,0,0,1,0,1,1.550667,1.0,0.0,0.0,0.0
4906,0,1,0,3,1,0,0,0.2165788,2.0,0.0,0.0,0.0
4907,0,1,0,3,1,0,1,0.7667165,3.0,0.0,0.0,0.0
4908,0,1,0,1,1,0,1,1.383437,4.0,0.0,0.0,0.0
4909,0,1,0,0,1,0,1,1.183549,5.0,0.0,0.0,0.0
4910,0,1,0,2,1,0,0,0.9665094,6.0,0.0,0.0,0.0
4911,0,1,0,2,1,0,1,1.316285,7.0,0.0,0.0,0.0
4912,0,1,0,4,1,0,2,0.0,0.0,0.0,0.0,0.0
4913,0,1,2,0,1,0,1,1.683836,1.0,0.0,0.0,0.0
4914,0,1,2,3,1,0,0,0.3505237,2.0,0.0,0.0,0.0
4915,0,1,2,3,1,0,0,0.7999657,3.0,0.0,0.0,0.0
4916,0,1,2,3,1,0,1,1.149895,4.0,0.0,0.0,0.0
4917,0,1,2,2,1,0,1,1.950003,5.0,0.0,0.0,0.0
4918,0,1,2,3,1,0,1,1.500123,6.0,0.0,0.0,0.0
4919,0,1,2,2,1,0,1,0.350628,7.0,0.0,0.0,0.0
4920,0,1,2,4,1,0,2,0.0,0.0,0.0,0.0,0.0
4921,0,1,3,2,1,0,0,0.3163878,1.0,0.0,0.0,0.0
4922,0,1,3,2,1,0,0,0.9328334,2.0,0.0,0.0,0.0
4923,0,1,3,2,1,0,0,1.316571,3.0,0.0,0.0,0.0
4924,0,1,3,0,1,0,1,1.333065,4.0,0.0,0.0,0.0
4925,0,1,3,2,1,0,0,1.333065,5.0,0.0,0.0,0.0
4926,0,1,3,2,1,0,0,1.997599,6.0,0.0,0.0,0.0
4927,0,1,3,2,1,0,0,3.181062,7.0,0.0,0.0,0.0
4928,0,1,3,2,1,0,0,1.200149,8.0,0.0,0.0,0.0
4929,0,1,3,1,1,0,1,1.450489,9.0,0.0,0.0,0.0
4930,0,1,3,2,1,0,0,1.450489,10.0,0.0,0.0,0.0
4931,0,1,3,2,1,0,0,1.980258,11.0,0.0,0.0,0.0
4932,0,1,3,2,1,0,0,3.062642,12.0,0.0,0.0,0.0
4933,0,1,3,2,1,0,0,3.446102,13.0,0.0,0.0,0.0
4934,0,1,3,2,1,0,0,4.096347,14.0,0.0,0.0,0.0
4935,0,1,3,2,1,0,0,5.97968,15.0,0.0,0.0,0.0
4936,0,1,3,2,1,0,1,1.066301,16.0,0.0,0.0,0.0
4937,0,1,3,2,1,0,0,1.066301,17.0,0.0,0.0,0.0
4938,0,1,3,2,1,0,0,0.3998717,18.0,0.0,0.0,0.0
4939,0,1,3,1,1,0,1,1.099958,19.0,0.0,0.0,0.0
4940,0,1,3,2,1,0,0,1.099958,4.8,0.0,0.0,0.0
4941,0,1,3,2,1,0,0,1.483173,4.8,0.0,0.0,0.0
4942,0,1,3,2,1,0,0,1.850259,4.8,0.0,0.0,0.0
4943,0,1,3,2,1,0,0,2.283445,4.8,0.0,0.0,0.0
4944,0,1,3,2,1,0,0,3.50013,4.8,0.0,0.0,0.0
4945,0,1,3,2,1,0,0,4.216807,4.8,0.0,0.0,0.0
4946,0,1,3,2,1,0,0,5.067285,4.8,0.0,0.0,0.0
4947,0,1,3,2,1,0,0,5.4003,4.8,0.0,0.0,0.0
4948,0,1,3,2,1,0,0,0.2499987,4.8,0.0,0.0,0.0
4949,0,1,3,2,1,0,0,0.7002136,4.8,0.0,0.0,0.0
4950,0,1,3,2,1,0,0,1.083541,4.8,0.0,0.0,0.0
4951,0,1,3,1,1,0,1,1.584566,4.8,0.0,0.0,0.0
4952,0,1,3,2,1,0,0,1.584566,4.8,0.0,0.0,0.0
4953,0,1,3,2,1,0,0,2.135408,4.8,0.0,0.0,0.0
4954,0,1,3,2,1,0,0,2.80133,4.8,0.0,0.0,0.0
4955,0,1,3,2,1,0,0,3.218616,4.8,0.0,0.0,0.0
4956,0,1,3,2,1,0,0,4.151271,4.8,0.0,0.0,0.0
4957,0,1,3,2,1,0,0,4.835136,4.8,0.0,0.0,0.0
4958,0,1,3,4,1,0,2,0.0,0.0,0.0,0.0,0.0
4959,0,1,1,1,1,0,0,0.08350521,1.0,0.0,0.0,0.0
4960,0,1,1,1,1,0,0,0.8509782,2.0,0.0,0.0,0.0
4961,0,1,1,1,1,0,0,1.200753,3.0,0.0,0.0,0.0
4962,0,1,1,1,1,0,0,1.716972,4.0,0.0,0.0,0.0
4963,0,1,1,1,1,0,0,2.100616,5.0,0.0,0.0,0.0
4964,0,1,1,1,1,0,0,3.317264,6.0,0.0,0.0,0.0
4965,0,1,1,1,1,0,0,3.666914,7.0,0.0,0.0,0.0
4966,0,1,1,1,1,0,1,4.083549,8.0,0.0,0.0,0.0
4967,0,1,1,1,1,0,0,0.2836552,9.0,0.0,0.0,0.0
4968,0,1,1,1,1,0,0,0.599678,10.0,0.0,0.0,0.0
4969,0,1,1,1,1,0,0,1.033114,11.0,0.0,0.0,0.0
4970,0,1,1,1,1,0,0,1.366896,12.0,0.0,0.0,0.0
4971,0,1,1,1,1,0,0,1.816502,13.0,0.0,0.0,0.0
4972,0,1,1,1,1,0,0,2.233839,14.0,0.0,0.0,0.0
4973,0,1,1,1,1,0,0,2.666443,15.0,0.0,0.0,0.0
4974,0,1,1,1,1,0,1,2.833207,16.0,0.0,0.0,0.0
4975,0,1,1,0,1,0,0,0.049958,17.0,0.0,0.0,0.0
4976,0,1,1,0,1,0,0,0.3665696,18.0,0.0,0.0,0.0
4977,0,1,1,0,1,0,0,0.7165951,19.0,0.0,0.0,0.0
4978,0,1,1,0,1,0,1,1.633638,4.8,0.0,0.0,0.0
4979,0,1,1,3,1,0,0,0.1002714,4.8,0.0,0.0,0.0
4980,0,1,1,3,1,0,0,0.4500323,4.8,0.0,0.0,0.0
4981,0,1,1,3,1,0,0,1.21662,4.8,0.0,0.0,0.0
4982,0,1,1,3,1,0,0,1.599972,4.8,0.0,0.0,0.0
4983,0,1,1,3,1,0,0,2.000003,4.8,0.0,0.0,0.0
4984,0,1,1,3,1,0,1,2.216818,4.8,0.0,0.0,0.0
4985,0,1,1,0,1,0,0,0.0504143,4.8,0.0,0.0,0.0
4986,0,1,1,0,1,0,0,0.7834389,4.8,0.0,0.0,0.0
4987,0,1,1,0,1,0,0,1.166699,4.8,0.0,0.0,0.0
4988,0,1,1,0,1,0,0,1.650556,4.8,0.0,0.0,0.0
4989,0,1,1,0,1,0,1,1.950065,4.8,0.0,0.0,0.0
4990,0,1,1,4,1,0,2,0.0,0.0,0.0,0.0,0.0
4991,0,1,0,2,2,0,1,1.369161,1.0,0.0,0.0,0.0
4992,0,1,0,1,2,0,1,2.11672,2.0,0.0,0.0,0.0
4993,0,1,0,3,2,0,0,1.050207,3.0,0.0,0.0,0.0
4994,0,1,0,3,2,0,1,2.483359,4.0,0.0,0.0,0.0
4995,0,1,0,1,2,0,0,1.133315,5.0,0.0,0.0,0.0
4996,0,1,0,1,2,0,1,1.316516,6.0,0.0,0.0,0.0
4997,0,1,0,0,2,0,0,1.250471,7.0,0.0,0.0,0.0
4998,0,1,0,0,2,0,0,1.400203,8.0,0.0,0.0,0.0
4999,0,1,0,0,2,0,0,1.416941,9.0,0.0,0.0,0.0
5000,0,1,0,0,2,0,1,1.632475,10.0,0.0,0.0,0.0
5001,0,1,0,4,2,0,2,0.0,0.0,0.0,0.0,0.0
5002,0,1,2,3,2,0,0,0.1684479,1.0,0.0,0.0,0.0
5003,0,1,2,3,2,0,0,0.5524608,2.0,0.0,0.0,0.0
5004,0,1,2,3,2,0,1,1.468649,3.0,0.0,0.0,0.0
5005,0,1,2,3,2,0,0,1.468649,4.0,0.0,0.0,0.0
5006,0,1,2,1,2,0,0,0.7670566,5.0,0.0,0.0,0.0
5007,0,1,2,1,2,0,0,1.383774,6.0,0.0,0.0,0.0
5008,0,1,2,1,2,0,0,1.850397,7.0,0.0,0.0,0.0
5009,0,1,2,1,2,0,1,2.116715,8.0,0.0,0.0,0.0
5010,0,1,2,1,2,0,0,2.116715,9.0,0.0,0.0,0.0
5011,0,1,2,5,2,0,0,0.19995,10.0,0.0,0.0,0.0
5012,0,1,2,2,2,0,0,0.19995,11.0,0.0,0.0,0.0
5013,0,1,2,3,2,0,0,0.2169521,12.0,0.0,0.0,0.0
5014,0,1,2,3,2,0,0,0.733667,13.0,0.0,0.0,0.0
5015,0,1,2,3,2,0,0,1.083874,14.0,0.0,0.0,0.0
5016,0,1,2,3,2,0,0,1.433717,15.0,0.0,0.0,0.0
5017,0,1,2,3,2,0,0,1.733756,16.0,0.0,0.0,0.0
5018,0,1,2,3,2,0,1,2.133704,17.0,0.0,0.0,0.0
5019,0,1,2,3,2,0,0,2.133704,18.0,0.0,0.0,0.0
5020,0,1,2,2,2,0,1,0.100022,19.0,0.0,0.0,0.0
